year,month,salesperson,category,region,customer,m_sales,m_gm
2014,Jul,Nick,Gherkins,ON,TARGET,454.30000000000001,198.70000000000002
2014,Jul,Nick,Gherkins,ON,WAL-MART,2988.6999999999998,781.2199999999998
2014,Jul,Nick,Gherkins,QC,LOBLAWS,11433.25,4810.8000000000002
2014,Jul,Nick,Horseradish,AW,LOBLAWS,2780.4000000000001,1406.75
2014,Jul,Nick,Horseradish,BC,LOBLAWS,2224.3200000000002,1125.4000000000001
2014,Jul,Nick,Horseradish,EA,LOBLAWS,370.72000000000003,187.57000000000005
2014,Jul,Nick,Horseradish,ON,LOBLAWS,11121.6,5627.0400000000009
2014,Jul,Nick,Horseradish,ON,UNFI,446.39999999999998,64.779999999999973
2014,Jul,Nick,Mustard,AW,WAL-MART,853.29999999999995,241.21999999999991
2014,Jul,Nick,Mustard,ON,WAL-MART,1722.6999999999998,486.9699999999998
2014,Jul,Nick,Olives,AW,WAL-MART,28123.519999999997,4672.1299999999974
2014,Jul,Nick,Olives,ON,SYSCO,1,-66.480000000000004
2014,Jul,Nick,Olives,ON,DISTRIBU,1362.1500000000001,358.79000000000008
2014,Jul,Nick,Olives,ON,WAL-MART,55967.460000000006,9873.2599999999948
2014,Jul,Nick,Olives,QC,LOBLAWS,39774.100000000006,15877.180000000008
2014,Jul,Nick,Onions,AW,WAL-MART,1404.48,220.99000000000001
2014,Jul,Nick,Onions,ON,SYSCO,1,-10.4
2014,Jul,Nick,Onions,ON,WAL-MART,3072.3000000000002,507.84000000000015
2014,Jul,Nick,Pepper,AW,LOBLAWS,6916.5,1825.2199999999993
2014,Jul,Nick,Pepper,AW,WAL-MART,10126.98,2230.2299999999996
2014,Jul,Nick,Pepper,ON,DISTRIBU,286.5,76.899999999999977
2014,Jul,Nick,Pepper,ON,LOBLAWS,13760,3218.2599999999984
2014,Jul,Nick,Pepper,ON,UNFI,1855,800.53999999999996
2014,Jul,Nick,Pepper,ON,WAL-MART,19592.639999999999,4466.5999999999985
2014,Jul,Nick,Pepper,QC,LOBLAWS,2320,563.15000000000009
2014,Jul,Nick,Pickle,AW,LOBLAWS,17242,6008.5900000000001
2014,Jul,Nick,Pickle,AW,WAL-MART,20304.98,4468.0300000000007
2014,Jul,Nick,Pickle,BC,LOBLAWS,8798,3115.6300000000001
2014,Jul,Nick,Pickle,EA,METRO,727.39999999999998,71.409999999999968
2014,Jul,Nick,Pickle,EA,LOBLAWS,1481.5500000000002,582.63000000000011
2014,Jul,Nick,Pickle,ON,SYSCO,1,-3.3599999999999999
2014,Jul,Nick,Pickle,ON,DISTRIBU,9327.2700000000004,1910.5999999999995
2014,Jul,Nick,Pickle,ON,LOBLAWS,137146.80000000002,53875.48000000001
2014,Jul,Nick,Pickle,ON,UNFI,15120,3549.4299999999985
2014,Jul,Nick,Pickle,ON,WAL-MART,37676.5,8194.7200000000012
2014,Jul,Nick,Relish,AW,LOBLAWS,447.57999999999998,91.999999999999943
2014,Jul,Nick,Relish,AW,WAL-MART,12330.639999999999,1496.7299999999977
2014,Jul,Nick,Relish,EA,DISTRIBU,5752.1000000000004,2147.1700000000005
2014,Jul,Nick,Relish,ON,SYSCO,1,-25.16
2014,Jul,Nick,Relish,ON,DISTRIBU,77.900000000000006,16.510000000000005
2014,Jul,Nick,Relish,ON,LOBLAWS,24639.719999999998,5365.3799999999974
2014,Jul,Nick,Relish,ON,TARGET,303.23000000000002,99.639999999999986
2014,Jul,Nick,Relish,ON,UNFI,1164.4000000000001,276.90000000000009
2014,Jul,Nick,Relish,ON,WAL-MART,46070.730000000003,5638.1699999999983
2014,Jul,Nick,Relish,QC,LOBLAWS,35223.019999999997,9795.0699999999961
2014,Jul,Nick,Sauces,AW,LOBLAWS,642.39999999999998,200
2014,Jul,Nick,Sauces,AW,WAL-MART,7485,-221.55000000000018
2014,Jul,Nick,Sauces,ON,LOBLAWS,9636,3000.1800000000003
2014,Jul,Nick,Sauces,ON,UNFI,603.39999999999998,161.00999999999999
2014,Jul,Nick,Sauces,ON,WAL-MART,22036.580000000002,2052.7799999999988
2014,Jul,Nick,Sauerkraut,AW,LOBLAWS,2406,1268.28
2014,Jul,Nick,Sauerkraut,AW,WAL-MART,4250.3999999999996,479.36999999999989
2014,Jul,Nick,Sauerkraut,BC,LOBLAWS,802,422.75999999999999
2014,Jul,Nick,Sauerkraut,ON,DISTRIBU,295.19999999999999,86.609999999999985
2014,Jul,Nick,Sauerkraut,ON,LOBLAWS,12832,6764.3000000000002
2014,Jul,Nick,Sauerkraut,ON,UNFI,187.19999999999999,5.9900000000000091
2014,Jul,Nick,Sauerkraut,ON,WAL-MART,5667.1999999999998,639.15999999999985
2014,Jul,Nick,Skewer,AW,WAL-MART,3835.7999999999997,2007.2699999999998
2014,Jul,Nick,Skewer,ON,UNFI,2290.4000000000001,899.33000000000015
2014,Jul,Nick,Skewer,ON,WAL-MART,4688.1999999999998,2453.3299999999999
2014,Jul,Nick,Tapenades,AW,WAL-MART,1072,273.91000000000008
2014,Jul,Nick,Tapenades,ON,WAL-MART,1159,295.16000000000008
2014,Jul,Nick,ZOthers,AW,LOBLAWS,4386.46,509.35999999999967
2014,Jul,Nick,ZOthers,ON,DISTRIBU,154.75,44.930000000000007
2014,Jul,Nick,ZOthers,ON,LOBLAWS,2517.9000000000001,226.56999999999971
2014,Jul,Nick,ZOthers,ON,UNFI,270,50.319999999999993
2014,Jul,Others,_Others,BC,INDEPEND,3035.6900000000001,815.5300000000002
2014,Jul,Others,_Others,BC,OTHER,1,-122.59
2014,Jul,Others,_Others,HO,OTHER,1,-9.1000000000000014
2014,Jul,Others,_Others,ON,SYSCO,49367.77000000004,17608.470000000016
2014,Jul,Others,_Others,ON,INDEPEND,1089.8499999999999,323.49999999999989
2014,Jul,Others,_Others,QC,METRO,139767.20999999996,44131.080000000031
2014,Jul,Others,_Others,QC,INDEPEND,877,181.74000000000001
2014,Jul,Others,_Others,QQ,METRO,334818.35000000015,108815.49000000019
2014,Jul,Others,Beets,ON,SYSCO,49.739999999999995,19.989999999999995
2014,Jul,Others,Beets,QQ,METRO,71.510000000000005,27.710000000000001
2014,Jul,Others,Capers,BC,INDEPEND,50.429999999999993,14.139999999999986
2014,Jul,Others,Capers,BC,OTHER,1,-20.609999999999999
2014,Jul,Others,Capers,ON,SYSCO,47.5,22.59
2014,Jul,Others,Capers,QC,METRO,1198.4699999999996,343.28999999999985
2014,Jul,Others,Capers,QQ,METRO,2793.0600000000004,1036.3700000000006
2014,Jul,Others,Cherries,BC,INDEPEND,526.70999999999992,160.64999999999998
2014,Jul,Others,Cherries,ON,SYSCO,38.5,13.73
2014,Jul,Others,Cherries,ON,INDEPEND,88.5,15.079999999999998
2014,Jul,Others,Cherries,QC,METRO,309.89999999999998,63.699999999999989
2014,Jul,Others,Cherries,QC,INDEPEND,118,18.939999999999998
2014,Jul,Others,Cherries,QC,LOBLAWS,1447,315.07999999999993
2014,Jul,Others,Cherries,QQ,METRO,1797.6100000000001,474.38000000000011
2014,Jul,Others,Eggs,BC,OTHER,1,-18.879999999999999
2014,Jul,Others,Gherkins,ON,SYSCO,124.97,45.829999999999998
2014,Jul,Others,Gherkins,QC,METRO,319.35000000000144,141.95000000000147
2014,Jul,Others,Gherkins,QQ,METRO,3074.9399999999996,1082.7599999999995
2014,Jul,Others,Horseradish,ON,SYSCO,80.849999999999994,26.799999999999997
2014,Jul,Others,Horseradish,QC,METRO,364.31999999999999,120.50999999999999
2014,Jul,Others,Horseradish,QQ,METRO,29.590000000000003,9.990000000000002
2014,Jul,Others,Olives,BC,INDEPEND,599.58999999999992,185.13999999999993
2014,Jul,Others,Olives,HO,OTHER,1,-276.19999999999999
2014,Jul,Others,Olives,ON,SYSCO,2566.8299999999999,804.76999999999975
2014,Jul,Others,Olives,ON,INDEPEND,251.19999999999999,52.469999999999999
2014,Jul,Others,Olives,QC,METRO,21414.429999999993,7951.9999999999927
2014,Jul,Others,Olives,QC,INDEPEND,4008.3000000000002,1967.5800000000004
2014,Jul,Others,Olives,QC,LOBLAWS,425,127.84000000000003
2014,Jul,Others,Olives,QQ,METRO,8422.2799999999988,2752.0199999999977
2014,Jul,Others,Onions,BC,OTHER,28,-6.6700000000000017
2014,Jul,Others,Onions,HO,OTHER,1,-51.670000000000002
2014,Jul,Others,Onions,ON,SYSCO,124.94999999999999,53.309999999999974
2014,Jul,Others,Onions,QC,METRO,49.979999999999997,15.529999999999994
2014,Jul,Others,Onions,QQ,METRO,486.78000000000003,175.20999999999998
2014,Jul,Others,Pepper,BC,INDEPEND,632.78999999999996,200.26999999999992
2014,Jul,Others,Pepper,ON,SYSCO,323.04999999999859,110.5999999999986
2014,Jul,Others,Pepper,ON,INDEPEND,265.35000000000002,75.980000000000018
2014,Jul,Others,Pepper,QC,METRO,270.49000000000001,121.66000000000003
2014,Jul,Others,Pepper,QC,INDEPEND,135,27.250000000000014
2014,Jul,Others,Pepper,QQ,METRO,3075.52,1399.9100000000003
2014,Jul,Others,Pickle,BC,INDEPEND,774.82000000000005,141.90000000000009
2014,Jul,Others,Pickle,HO,OTHER,1,-112.16
2014,Jul,Others,Pickle,ON,SYSCO,635.98999999999955,204.72999999999956
2014,Jul,Others,Pickle,ON,INDEPEND,1337.52,374.33000000000004
2014,Jul,Others,Pickle,QC,METRO,223.52000000000066,39.100000000000676
2014,Jul,Others,Pickle,QC,INDEPEND,1515.6999999999998,432.23999999999978
2014,Jul,Others,Pickle,QC,LOBLAWS,91.25,17.250000000000014
2014,Jul,Others,Pickle,QQ,METRO,1109.0600000000002,349.87000000000012
2014,Jul,Others,Relish,BC,OTHER,1,-32.93
2014,Jul,Others,Relish,HO,OTHER,1,-48.129999999999995
2014,Jul,Others,Relish,ON,INDEPEND,373.5,48.810000000000002
2014,Jul,Others,Relish,QC,METRO,5.4899999999997817,-20.660000000000217
2014,Jul,Others,Relish,QC,INDEPEND,588.79999999999995,181.07999999999998
2014,Jul,Others,Relish,QQ,METRO,255.97,83.849999999999994
2014,Jul,Others,Sauces,BC,OTHER,1,-40.519999999999996
2014,Jul,Others,Sauces,HO,OTHER,1,-22.109999999999999
2014,Jul,Others,Sauces,ON,SYSCO,99.959999999999994,26.300000000000011
2014,Jul,Others,Sauces,QC,METRO,74.969999999999999,19.730000000000004
2014,Jul,Others,Sauces,QQ,METRO,1505.4100000000005,345.54000000000065
2014,Jul,Others,Sauerkraut,BC,INDEPEND,67.400000000000006,16.330000000000005
2014,Jul,Others,Sauerkraut,ON,INDEPEND,525,177.35000000000002
2014,Jul,Others,Sauerkraut,QC,METRO,87.219999999999999,40.870000000000005
2014,Jul,Others,Sauerkraut,QQ,METRO,757.03000000000009,261.22000000000014
2014,Jul,Others,Skewer,BC,OTHER,1,-25.02
2014,Jul,Others,Skewer,HO,OTHER,1,-20.32
2014,Jul,Others,Tapenades,ON,SYSCO,22.989999999999782,1.0899999999997831
2014,Jul,Others,Tapenades,QC,METRO,53.610000000000582,2.5400000000005747
2014,Jul,Others,Tapenades,QQ,METRO,184.07000000000002,73.470000000000027
2014,Jul,Others,ZOthers,BC,INDEPEND,7669.4599999999991,1136.7499999999991
2014,Jul,Others,ZOthers,BC,OTHER,155.40000000000001,-129.09
2014,Jul,Others,ZOthers,HO,OTHER,275.94,41.639999999999986
2014,Jul,Others,ZOthers,ON,SYSCO,17910.59,6090.739999999998
2014,Jul,Others,ZOthers,ON,INDEPEND,50,17.980000000000004
2014,Jul,Others,ZOthers,QC,METRO,38481.080000000009,13029.340000000018
2014,Jul,Others,ZOthers,QC,INDEPEND,588,110.12
2014,Jul,Others,ZOthers,QC,LOBLAWS,612,117.18999999999994
2014,Jul,Others,ZOthers,QQ,METRO,106989.10000000002,33455.750000000058
2014,Jul,Roz,_Others,AW,GFS,25291.010000000006,6101.6800000000039
2014,Jul,Roz,_Others,AW,INDEPEND,3116.7800000000007,812.1200000000008
2014,Jul,Roz,_Others,AW,SYSCO,6580.8500000000004,1885.2300000000005
2014,Jul,Roz,_Others,BC,CHAIN,103,15.090000000000003
2014,Jul,Roz,_Others,BC,GFS,33396.209999999999,8276.7900000000009
2014,Jul,Roz,_Others,BC,INDEPEND,3106.5,751.00999999999976
2014,Jul,Roz,_Others,BC,SAPUTO,2392,782.83999999999992
2014,Jul,Roz,_Others,BC,SYSCO,20503.390000000003,5689.6700000000037
2014,Jul,Roz,Beets,AW,SYSCO,5259.4499999999998,1213.5499999999997
2014,Jul,Roz,Capers,AW,GFS,16298.090000000002,5978.6499999999996
2014,Jul,Roz,Capers,AW,INDEPEND,693.48000000000002,206.61000000000001
2014,Jul,Roz,Capers,AW,SYSCO,7680.2600000000002,2165.6199999999999
2014,Jul,Roz,Capers,BC,DISTRIBU,100.84999999999999,27.519999999999996
2014,Jul,Roz,Capers,BC,GFS,21249.050000000003,7817.760000000002
2014,Jul,Roz,Capers,BC,INDEPEND,905.38,169.64999999999998
2014,Jul,Roz,Capers,BC,SAPUTO,286.19999999999999,68.990000000000009
2014,Jul,Roz,Capers,BC,SYSCO,18533.900000000001,5372.5399999999991
2014,Jul,Roz,Cherries,AW,GFS,37572.800000000003,16451.480000000003
2014,Jul,Roz,Cherries,AW,INDEPEND,4685.1199999999999,1688.6499999999996
2014,Jul,Roz,Cherries,AW,SYSCO,15906.34,5100.4800000000014
2014,Jul,Roz,Cherries,BC,GFS,12041.880000000001,4586.3000000000011
2014,Jul,Roz,Cherries,BC,INDEPEND,10002.32,2620.5700000000006
2014,Jul,Roz,Cherries,BC,SYSCO,7550.8399999999992,2369.2299999999987
2014,Jul,Roz,Cherries,US,GFSUSA,185984.87,48513.459999999963
2014,Jul,Roz,Eggs,BC,INDEPEND,393.29999999999995,110.09999999999991
2014,Jul,Roz,Gherkins,AW,GFS,252.80000000000001,113.02000000000001
2014,Jul,Roz,Gherkins,AW,INDEPEND,713.27999999999997,293.93999999999994
2014,Jul,Roz,Gherkins,AW,SYSCO,5390,1895.4400000000001
2014,Jul,Roz,Gherkins,BC,GFS,4579.0500000000002,1701.8500000000004
2014,Jul,Roz,Gherkins,BC,INDEPEND,568.60000000000002,131.36000000000001
2014,Jul,Roz,Gherkins,BC,SYSCO,5662.6199999999999,1885.0799999999999
2014,Jul,Roz,Horseradish,AW,INDEPEND,1823.54,502.43000000000029
2014,Jul,Roz,Horseradish,AW,SYSCO,4136,964.81999999999971
2014,Jul,Roz,Horseradish,BC,GFS,26.1299999999992,6.2199999999991995
2014,Jul,Roz,Horseradish,BC,INDEPEND,384.16000000000003,105.11000000000007
2014,Jul,Roz,Olives,AW,METRO,11324.16,2424.75
2014,Jul,Roz,Olives,AW,CHAIN,6414.8999999999996,1774.9399999999996
2014,Jul,Roz,Olives,AW,GFS,23280.360000000004,9714.1400000000031
2014,Jul,Roz,Olives,AW,INDEPEND,1474.0999999999999,610.05999999999983
2014,Jul,Roz,Olives,AW,SYSCO,47727.429999999986,14766.76999999999
2014,Jul,Roz,Olives,BC,CHAIN,2618.4399999999996,330.75999999999976
2014,Jul,Roz,Olives,BC,DISTRIBU,50.640000000000001,20.5
2014,Jul,Roz,Olives,BC,GFS,17351.059999999998,5865.8299999999981
2014,Jul,Roz,Olives,BC,INDEPEND,2391.9700000000003,840.04000000000042
2014,Jul,Roz,Olives,BC,SAPUTO,1151.5999999999999,277.65999999999997
2014,Jul,Roz,Olives,BC,SYSCO,71685.380000000005,23107.410000000018
2014,Jul,Roz,Onions,AW,METRO,17679.239999999998,3844.1799999999967
2014,Jul,Roz,Onions,AW,GFS,2310.900000000016,1102.5800000000161
2014,Jul,Roz,Onions,AW,INDEPEND,244.97999999999999,106.88999999999999
2014,Jul,Roz,Onions,AW,SYSCO,3265.6200000000003,1205.6200000000003
2014,Jul,Roz,Onions,BC,INDEPEND,136.09999999999999,48.879999999999995
2014,Jul,Roz,Onions,BC,SYSCO,1082.3599999999999,374.82999999999981
2014,Jul,Roz,Pepper,AW,DISTRIBU,10663.26,3447.9699999999993
2014,Jul,Roz,Pepper,AW,GFS,21100.369999999988,7772.4099999999908
2014,Jul,Roz,Pepper,AW,INDEPEND,2161.6999999999998,741.97999999999979
2014,Jul,Roz,Pepper,AW,SYSCO,31698.269999999997,8908.619999999999
2014,Jul,Roz,Pepper,BC,DISTRIBU,7698,2301.4300000000003
2014,Jul,Roz,Pepper,BC,GFS,23423.049999999999,8531.6900000000023
2014,Jul,Roz,Pepper,BC,INDEPEND,5563.3400000000001,1385.79
2014,Jul,Roz,Pepper,BC,SYSCO,14049.52,3915.8500000000004
2014,Jul,Roz,Pepper,ON,DISTRIBU,3517.5,1253.8899999999999
2014,Jul,Roz,Pickle,AW,METRO,13984.199999999999,3361.529999999997
2014,Jul,Roz,Pickle,AW,DISTRIBU,4136.4799999999996,1600.8099999999995
2014,Jul,Roz,Pickle,AW,GFS,22988.759999999998,6537.9399999999987
2014,Jul,Roz,Pickle,AW,INDEPEND,30980.069999999996,9065.0699999999961
2014,Jul,Roz,Pickle,AW,SYSCO,127446.39,36427.779999999984
2014,Jul,Roz,Pickle,BC,METRO,286.79999999999995,30.659999999999968
2014,Jul,Roz,Pickle,BC,DISTRIBU,2631.8400000000001,585.29000000000019
2014,Jul,Roz,Pickle,BC,GFS,17716.420000000006,3395.9700000000048
2014,Jul,Roz,Pickle,BC,INDEPEND,11854.799999999999,2775.4799999999996
2014,Jul,Roz,Pickle,BC,OVERWAIT,3432,292.35000000000036
2014,Jul,Roz,Pickle,BC,SYSCO,96550.609999999986,26770.619999999966
2014,Jul,Roz,Pickle,ON,DISTRIBU,2268,723.90000000000009
2014,Jul,Roz,Relish,AW,DISTRIBU,4199.2799999999997,1564.77
2014,Jul,Roz,Relish,AW,GFS,1029.0600000000125,400.85000000001241
2014,Jul,Roz,Relish,AW,INDEPEND,761.29999999999995,231.29999999999995
2014,Jul,Roz,Relish,AW,SYSCO,3446.5999999999999,557.56999999999971
2014,Jul,Roz,Relish,BC,DISTRIBU,1778.8,446.29999999999973
2014,Jul,Roz,Relish,BC,GFS,1792.5,613.56999999999994
2014,Jul,Roz,Relish,BC,SYSCO,3478.5000000000005,992.49000000000024
2014,Jul,Roz,Relish,ON,DISTRIBU,2184,1038.9199999999998
2014,Jul,Roz,Sauerkraut,AW,DISTRIBU,5628.9300000000003,2152.9400000000001
2014,Jul,Roz,Sauerkraut,AW,INDEPEND,1646.45,626.10000000000002
2014,Jul,Roz,Sauerkraut,AW,SYSCO,9962.1900000000023,3391.6200000000017
2014,Jul,Roz,Sauerkraut,BC,DISTRIBU,3797.0999999999999,1339.02
2014,Jul,Roz,Sauerkraut,BC,INDEPEND,643.20000000000005,142.39000000000004
2014,Jul,Roz,Sauerkraut,BC,SYSCO,4838.54,1509.3200000000002
2014,Jul,Roz,Sauerkraut,ON,DISTRIBU,410.55000000000001,166.97
2014,Jul,Roz,Skewer,AW,SYSCO,1937.0599999999995,780.38999999999965
2014,Jul,Roz,Skewer,BC,GFS,379.75999999999999,150.81999999999999
2014,Jul,Roz,Skewer,BC,SYSCO,467.10000000000002,176.43000000000001
2014,Jul,Roz,ZOthers,AW,GFS,20813.779999999992,7752.6799999999912
2014,Jul,Roz,ZOthers,AW,INDEPEND,3775.5599999999995,1167.8599999999997
2014,Jul,Roz,ZOthers,AW,SYSCO,17050.290000000001,4579.590000000002
2014,Jul,Roz,ZOthers,BC,METRO,498.59999999999997,166.56
2014,Jul,Roz,ZOthers,BC,DISTRIBU,464.39999999999998,136.28999999999996
2014,Jul,Roz,ZOthers,BC,GFS,33906.390000000007,12073.970000000005
2014,Jul,Roz,ZOthers,BC,INDEPEND,6855.7600000000011,1478.3699999999999
2014,Jul,Roz,ZOthers,BC,SAPUTO,332.39999999999998,111.03999999999999
2014,Jul,Roz,ZOthers,BC,SYSCO,19566.639999999999,5856.4600000000009
2014,Jul,Samir,_Others,ON,INDEPEND,5631.3999999999996,1621.6599999999999
2014,Jul,Samir,_Others,QC,INDEPEND,20282.239999999998,3479.8499999999985
2014,Jul,Samir,_Others,QC,LOBLAWS,1391.8499999999999,755.16000000000008
2014,Jul,Samir,Beets,ON,INDEPEND,546,132.30000000000001
2014,Jul,Samir,Capers,ON,INDEPEND,340,147.16000000000003
2014,Jul,Samir,Capers,QC,INDEPEND,2475.6999999999998,630.01999999999975
2014,Jul,Samir,Cherries,ON,INDEPEND,1731,306.88000000000011
2014,Jul,Samir,Cherries,QC,INDEPEND,3786.5,767.15000000000055
2014,Jul,Samir,Cherries,QC,LOBLAWS,6311,1368.4499999999998
2014,Jul,Samir,Gherkins,ON,INDEPEND,1313.6500000000001,492.43000000000006
2014,Jul,Samir,Gherkins,QC,INDEPEND,83.75,25.670000000000002
2014,Jul,Samir,Horseradish,ON,INDEPEND,982,320.59999999999991
2014,Jul,Samir,Horseradish,QC,INDEPEND,1313,391.32999999999993
2014,Jul,Samir,Olives,ON,INDEPEND,13743.150000000001,3179.8200000000015
2014,Jul,Samir,Olives,ON,SAPUTO,3250.8000000000002,186.08000000000038
2014,Jul,Samir,Olives,QC,INDEPEND,15622.499999999998,3712.6399999999958
2014,Jul,Samir,Olives,QC,LOBLAWS,7240.4499999999998,2090.7600000000011
2014,Jul,Samir,Onions,QC,INDEPEND,-42.700000000000003,-1.9299999999999926
2014,Jul,Samir,Onions,QC,LOBLAWS,362.39999999999998,137.25
2014,Jul,Samir,Pepper,ON,INDEPEND,9240.4399999999987,2572.6699999999983
2014,Jul,Samir,Pepper,QC,INDEPEND,4170.0499999999993,844.01999999999953
2014,Jul,Samir,Pepper,QC,LOBLAWS,1516.8,397.70999999999981
2014,Jul,Samir,Pickle,ON,INDEPEND,21584.540000000001,4851.9700000000012
2014,Jul,Samir,Pickle,QC,INDEPEND,13912.93,3236.5199999999986
2014,Jul,Samir,Pickle,QC,LOBLAWS,1225.4400000000001,308.37
2014,Jul,Samir,Relish,ON,INDEPEND,2107.5999999999999,451.08999999999992
2014,Jul,Samir,Relish,QC,INDEPEND,15922.049999999999,4873.0300000000007
2014,Jul,Samir,Sauces,ON,INDEPEND,824,87.599999999999909
2014,Jul,Samir,Sauces,QC,INDEPEND,1242.55,126.18000000000006
2014,Jul,Samir,Sauerkraut,ON,INDEPEND,1706.3,554.14999999999986
2014,Jul,Samir,Sauerkraut,QC,INDEPEND,1324,403.35000000000002
2014,Jul,Samir,Skewer,ON,INDEPEND,88.5,37.560000000000002
2014,Jul,Samir,Tapenades,QC,INDEPEND,160,50.52000000000001
2014,Jul,Samir,ZOthers,ON,INDEPEND,4782.5,1026.96
2014,Jul,Samir,ZOthers,QC,INDEPEND,20574.530000000002,4529.840000000002
2014,Jul,Samir,ZOthers,QC,LOBLAWS,8455.9600000000009,2413.5400000000009
2014,Jul,Samir,ZOthers,QC,OTHER,20.5,7.5599999999999987
2014,Jul,Tony,_Others,ON,SYSCO,9766.5599999999995,3941.2200000000003
2014,Jul,Tony,_Others,ON,INDEPEND,8951.5500000000011,1864.0600000000013
2014,Jul,Tony,Beets,ON,INDEPEND,190,40.199999999999989
2014,Jul,Tony,Capers,ON,SYSCO,3603,1081.5300000000002
2014,Jul,Tony,Capers,ON,INDEPEND,1880.3499999999999,719.09000000000015
2014,Jul,Tony,Cherries,ON,INDEPEND,1322.75,262.19000000000005
2014,Jul,Tony,Gherkins,ON,INDEPEND,322.25,109.99000000000001
2014,Jul,Tony,Horseradish,ON,SYSCO,107.5,23.519999999999996
2014,Jul,Tony,Horseradish,ON,INDEPEND,97,24.920000000000016
2014,Jul,Tony,Olives,ON,SYSCO,8065.3000000000011,1466.4200000000019
2014,Jul,Tony,Olives,ON,INDEPEND,4226.7500000000009,1211.6300000000006
2014,Jul,Tony,Onions,ON,SYSCO,219.90000000000001,79.210000000000008
2014,Jul,Tony,Pepper,ON,SYSCO,2941.0900000000001,299.27999999999975
2014,Jul,Tony,Pepper,ON,INDEPEND,1240.6500000000001,262.8900000000001
2014,Jul,Tony,Pickle,ON,SYSCO,2276.2800000000279,828.81000000002791
2014,Jul,Tony,Pickle,ON,INDEPEND,5004.4400000000005,997.6200000000008
2014,Jul,Tony,Pickle,QC,METRO,1043.6400000000001,387.8900000000001
2014,Jul,Tony,Pickle,US,METRO,31858.540000000001,5951.8300000000017
2014,Jul,Tony,Relish,ON,SYSCO,1008.75,307.07000000000005
2014,Jul,Tony,Relish,ON,INDEPEND,1764.3000000000002,284.02000000000021
2014,Jul,Tony,Sauces,ON,SYSCO,175,38.990000000000009
2014,Jul,Tony,Sauerkraut,ON,SYSCO,140.25,17.069999999999993
2014,Jul,Tony,Sauerkraut,ON,INDEPEND,979.2700000000001,317.73000000000002
2014,Jul,Tony,Skewer,ON,INDEPEND,88.5,37.560000000000002
2014,Jul,Tony,ZOthers,ON,SYSCO,5174.75,1249.52
2014,Jul,Tony,ZOthers,ON,INDEPEND,5157.5500000000002,1256.5900000000001
2014,Aug,Andre,_Others,QC,GFS,14366.099999999999,5444.2199999999957
2014,Aug,Andre,_Others,QC,INDEPEND,41654.18,7147.7099999999991
2014,Aug,Andre,_Others,QC,OTHER,1,-18.550000000000001
2014,Aug,Andre,_Others,QC,SYSCO,9414.1299999999992,3127.449999999998
2014,Aug,Andre,Beets,QC,INDEPEND,393.75,79.170000000000016
2014,Aug,Andre,Beets,QC,SYSCO,19.690000000000001,4.7100000000000009
2014,Aug,Andre,Capers,QC,GFS,3108.5,1280.0300000000002
2014,Aug,Andre,Capers,QC,INDEPEND,9795,2021.409999999998
2014,Aug,Andre,Capers,QC,SYSCO,7390.2299999999996,3228.5499999999984
2014,Aug,Andre,Cherries,QC,METRO,68,18.420000000000002
2014,Aug,Andre,Cherries,QC,GFS,6152.4799999999996,2409.3199999999993
2014,Aug,Andre,Cherries,QC,INDEPEND,1366.5699999999999,370.7299999999999
2014,Aug,Andre,Cherries,QC,SYSCO,2151.4499999999998,619.5799999999997
2014,Aug,Andre,Gherkins,QC,GFS,1350.0999999999999,546.77999999999986
2014,Aug,Andre,Gherkins,QC,SYSCO,1239.7,435.94000000000005
2014,Aug,Andre,Horseradish,QC,GFS,1093.0500000000002,282.03000000000009
2014,Aug,Andre,Horseradish,QC,INDEPEND,332.75,87.780000000000001
2014,Aug,Andre,Horseradish,QC,SYSCO,775.62,185.91999999999996
2014,Aug,Andre,Olives,QC,GFS,11099.710000000003,3514.6500000000033
2014,Aug,Andre,Olives,QC,INDEPEND,16931.099999999999,3601.7299999999959
2014,Aug,Andre,Olives,QC,SAPUTO,3850.8000000000002,338.91000000000031
2014,Aug,Andre,Olives,QC,SYSCO,17656.25,5519.0500000000011
2014,Aug,Andre,Onions,QC,GFS,1210.8800000000001,533.1400000000001
2014,Aug,Andre,Onions,QC,INDEPEND,484.5,148.90999999999997
2014,Aug,Andre,Pepper,QC,GFS,6997.1799999999994,2415.4899999999989
2014,Aug,Andre,Pepper,QC,INDEPEND,6801.3499999999995,1417.0499999999993
2014,Aug,Andre,Pepper,QC,SAPUTO,5209.5,1650.46
2014,Aug,Andre,Pepper,QC,SYSCO,4945.21,1347.8599999999997
2014,Aug,Andre,Pickle,QC,GFS,4056.0800000000004,1571.1100000000001
2014,Aug,Andre,Pickle,QC,INDEPEND,13010.110000000001,3030.6900000000005
2014,Aug,Andre,Pickle,QC,SYSCO,14765.799999999999,3840.4300000000003
2014,Aug,Andre,Relish,QC,GFS,4076.9699999999998,1131.7399999999993
2014,Aug,Andre,Relish,QC,INDEPEND,11264,3302.5799999999999
2014,Aug,Andre,Relish,QC,OTHER,1,-16.190000000000001
2014,Aug,Andre,Relish,QC,SYSCO,4894.5200000000004,1314.0899999999992
2014,Aug,Andre,Sauces,QC,GFS,385.12,89.379999999999995
2014,Aug,Andre,Sauces,QC,INDEPEND,5932.8799999999992,472.26999999999862
